row,score
13167,4.8073
3357,4.8066
14387,4.8061
7384,4.8047
1265,4.7988
1483,4.7973
10795,4.7897
12374,4.7766
116,4.7744
6651,4.7636
16802,4.7634
11900,4.7581
7602,4.741
6948,4.7376
4650,4.7357
132,4.732
1507,4.725
2877,4.7219
7988,4.7208
4887,4.7176
15845,4.717
1256,4.708
4035,4.6983
12708,4.6915
4698,4.6906
4294,4.6887
10980,4.6823
10090,4.6805
16585,4.6805
10695,4.677
10683,4.6698
2720,4.6695
6595,4.6684
1299,4.6601
10039,4.6601
4897,4.6591
15873,4.6553
3167,4.6503
8350,4.6465
4167,4.6368
10219,4.6337
8213,4.6311
10032,4.6235
6843,4.623
13371,4.608
5918,4.604
16230,4.6004
12124,4.5986
4180,4.5899
5657,4.5879
3523,4.5819
13868,4.5781
3516,4.5779
300,4.5777
5910,4.5719
8426,4.5706
11103,4.568
509,4.5661
5940,4.5622
5090,4.5581
8134,4.5559
9801,4.5432
2421,4.5384
5293,4.5374
10820,4.5336
2558,4.5328
6377,4.5323
7250,4.5307
2268,4.5285
6404,4.521
1619,4.5199
69,4.5179
13976,4.5179
7070,4.506
9449,4.5014
326,4.4985
11683,4.4904
15920,4.4896
11592,4.4869
11526,4.4782
6623,4.4756
11199,4.4708
11542,4.4708
5858,4.4695
12851,4.4695
7979,4.4694
14190,4.4694
4489,4.4608
6895,4.4588
14763,4.4588
10043,4.4573
15872,4.4524
10213,4.4476
11212,4.4425
6433,4.4378
16251,4.4378
188,4.4363
4896,4.4263
2489,4.4238
7994,4.4238
5208,4.4055
7094,4.4051
5279,4.3997
5022,4.3982
14869,4.3982
4885,4.3963
5578,4.3912
7521,4.3869
6572,4.3735
4733,4.3722
9060,4.3686
4705,4.3673
12007,4.3657
7114,4.3623
11777,4.3596
11632,4.359
11976,4.3508
11644,4.3503
10985,4.3456
10469,4.3425
9273,4.3356
3914,4.3326
12887,4.3283
1774,4.3265
10935,4.3228
7430,4.318
15971,4.3157
108,4.3135
6218,4.3099
6412,4.306
5105,4.3048
3058,4.2994
3445,4.2972
9084,4.2964
7708,4.2903
15951,4.2901
6042,4.2837
5059,4.2791
14248,4.2765
8739,4.2733
14028,4.2668
3974,4.2666
16215,4.2571
10553,4.2537
8372,4.2512
7879,4.238
11546,4.238
12368,4.238
1242,4.2361
8997,4.2304
2265,4.2285
5248,4.2256
10764,4.2252
13127,4.2226
1444,4.2196
9298,4.2191
7977,4.219
9949,4.219
7817,4.2095
13492,4.2095
3403,4.2066
10030,4.2036
11635,4.1994
13721,4.1994
11822,4.1954
2911,4.1841
8595,4.1815
7689,4.1777
6731,4.1765
4912,4.1694
6160,4.1694
3525,4.1689
5340,4.163
5153,4.1611
14666,4.1579
15626,4.1518
1342,4.1506
1758,4.1503
14662,4.1416
3353,4.1284
601,4.1276
95,4.1258
9852,4.1204
4164,4.1181
7048,4.1123
14674,4.1091
489,4.1043
12388,4.1043
7276,4.0995
12786,4.0945
1315,4.0914
13928,4.0861
5439,4.0837
6374,4.0603
801,4.06
10571,4.0562
9645,4.0554
4159,4.0533
8180,4.0467
9618,4.0467
3478,4.0432
8227,4.038
6125,4.0307
10002,4.0298
8312,4.0294
10209,4.0188
1079,4.0147
2540,4.0144
4557,4.0135
16061,4.0113
112,4.0086
6993,4.0019
13063,3.9951
11975,3.9877
1652,3.9848
2609,3.9848
79,3.9827
16769,3.9781
33,3.9739
11043,3.9724
8318,3.9699
13639,3.9699
1658,3.967
124,3.9649
2519,3.9649
1318,3.9636
7371,3.9615
2065,3.9575
16329,3.9532
4740,3.9529
10544,3.9466
2516,3.9426
