id,score
746,0.03851856078856726
3432,0.038103879410557415
15594,0.03806934938134405
16942,0.03806934938134405
8091,0.037917010437416895
15926,0.0378264802395517
13723,0.037736595406997066
8037,0.03746343246326775
4671,0.037133946065002595
10834,0.037059284368966355
16498,0.03694844669685831
12229,0.03692482488515441
6329,0.03681050869161551
3961,0.03678144721290254
11240,0.036733163998372564
11984,0.03670565881742972
10328,0.03665083330689156
7687,0.03657584779797275
11767,0.036407123548369946
11705,0.03639372626234195
12668,0.03634861937502834
4637,0.036292919071221334
16336,0.03628336201534234
8868,0.03627381250550058
7484,0.036214298417007414
9463,0.036141955244320116
12106,0.03606678538669729
2224,0.03580574370197164
16483,0.03576278538572134
7458,0.03549426037664455
13748,0.03533767463701097
3984,0.03527276516910691
1308,0.03513641844631533
4734,0.03502847220520294
9458,0.035028472205202936
1158,0.03494519842279743
7698,0.034850751767866145
5893,0.034792110044061575
1212,0.03465834966066909
6555,0.03455473702325441
1880,0.034526120258906154
7759,0.03445204812747772
12025,0.03445204812747772
2449,0.034401045807689073
3988,0.034401045807689073
2458,0.034367169831173536
5448,0.034224305320496584
4836,0.034123532399758294
10972,0.03407496218479927
14157,0.034050261230349946
14277,0.03399010654215593
2741,0.03396422903056908
12240,0.033951991873252194
10224,0.033939767933387675
15559,0.03379544317944997
6581,0.033794103021099905
12204,0.03377401975848282
12205,0.03377401975848282
4486,0.033680769023067
8407,0.033614632272640714
14694,0.033520076157699544
11204,0.03347830657616914
12649,0.03333333333333333
9350,0.033164258107759616
15584,0.033149677206589796
9942,0.033070276668125356
3960,0.033022346662685574
8885,0.03296902366978935
9140,0.03296902366978935
5909,0.032879797461071454
3430,0.03277172073893787
6324,0.032725379578254395
4492,0.03255153835084638
7760,0.03240167845041672
12709,0.03234983196103152
4920,0.032316968035019954
9063,0.03231228135991228
3431,0.03219113899898252
16909,0.03201651054703183
3595,0.031903161361134816
10726,0.03179212328500639
11867,0.03175203231914006
11795,0.03175092084518088
8687,0.031742033253447585
15775,0.031702131247412065
14323,0.03169328455231937
2826,0.03164035946465021
9457,0.03162277660168379
5276,0.03152441624956403
8076,0.031446385396603896
9329,0.031446385396603896
16913,0.03142696805273544
10538,0.03138824102871722
10862,0.03138824102871722
11251,0.031379654449147795
13915,0.031379654449147795
10564,0.03127716210856121
4139,0.031134182016106782
7300,0.03108349360801046
11758,0.031046021028253316
12846,0.031008683647302117
11116,0.030952929301365475
1855,0.030934411244487297
6962,0.030860669992418384
15666,0.030751040267629495
4520,0.03073086638874908
11547,0.030714755841697555
11995,0.030714755841697552
11759,0.030660569226416797
9482,0.03061862178478972
902,0.03049085173477303
12793,0.030358837035945812
13218,0.030176864345369595
5682,0.030135918138635275
6790,0.030125470272852537
4463,0.030090407035688976
9771,0.030082841879809342
11082,0.03
10799,0.029940179402092468
11069,0.029914120179770517
12311,0.02988071523335984
7231,0.029821603968282904
6120,0.029762842129970435
13636,0.02971535306042179
3484,0.02955987834492879
4543,0.029528538821022483
5069,0.029424494316824982
10709,0.029424494316824982
9365,0.029318916314696807
3118,0.029277002188455997
2888,0.029235267310234306
7823,0.02917299829957891
6114,0.02916610405434508
9117,0.029142012631462398
14691,0.029138575870717925
4363,0.029111125486979094
12263,0.028973338686962963
8042,0.028897630852606722
677,0.028882560379168407
10968,0.02887503397894181
12050,0.028854158143726247
7145,0.028755406187583574
10546,0.02874797872880345
9888,0.028728990629817146
15366,0.028688765527462343
4407,0.02866910895404979
10986,0.02865602699628263
9777,0.02862991671569341
14334,0.02857142857142857
15381,0.028423572284291765
13408,0.02839809171235324
15807,0.0283695078181321
4911,0.028312598015950877
16895,0.028312598015950877
1239,0.02829134496802953
9061,0.0282842712474619
2202,0.02817180849095055
15513,0.02817180849095055
13702,0.028097574347450815
9621,0.028081413710114387
8218,0.028060676663315687
11652,0.028046877460778087
14104,0.027987315291616948
11399,0.027950849718747374
13202,0.027950849718747374
10962,0.02795084971874737
5769,0.02792359388611303
5789,0.0277587453824102
14314,0.027735009811261455
13158,0.02768182661791332
13478,0.02768182661791332
9145,0.027576371656986686
9210,0.027576371656986686
13638,0.027558912730477517
3611,0.027524094128159017
1174,0.027512517221599284
9841,0.027512517221599284
7923,0.02745485101436731
9342,0.02744336122478089
13848,0.02744336122478089
7922,0.027420424855354085
7449,0.027343437080986528
13187,0.027292470704746757
4587,0.02724178826415978
5342,0.027235472792123093
3980,0.027183014110978117
9867,0.02716629124620806
2733,0.027138488259447747
9878,0.027138488259447747
5567,0.027116307227332017
11307,0.027116307227332017
9353,0.027017161347914955
16431,0.027017161347914955
11121,0.02699527623995085
9920,0.026919095102908276
15172,0.026791989053331345
12571,0.026773977630083295
1917,0.026750018808613583
3903,0.026750018808613583
6557,0.02670493819965189
10685,0.026702293491727636
10660,0.026599758829946574
8095,0.02656063576298652
12221,0.02654763305218477
11817,0.026490647141300873
11304,0.026475169110682793
3613,0.026444294267397254
15601,0.026421208890437083
13698,0.02634659687755137
1368,0.02630162651365203
1030,0.02626128657194451
4401,0.02623867676441928
7566,0.02617119612951068
9415,0.02616124321181684
7281,0.026098676422875708
10625,0.026096232445730897
14764,0.026082026547865053
3400,0.026023084039647128
6418,0.026015744289384187
13495,0.025955427380922005
7018,0.025935414781921528
7372,0.025928148942086574
4615,0.02585822587626718
3750,0.025781722081752775
3426,0.02577696311132335
13877,0.02577696311132335
11106,0.025677629550654772
8014,0.025670578162480993
385,0.025607375986579195
8714,0.02558641210587601
1563,0.025565499628245683
7713,0.025555062599997593
11208,0.025482359571881275
7883,0.025451390519031107
16323,0.025420534103742735
9198,0.025390926339957466
4612,0.025379566254229366
3227,0.02535915646704868
5911,0.025257841014136077
9194,0.025257841014136077
11536,0.025192633491345724
7385,0.02511801796516641
11223,0.02510482226267169
3495,0.025019554168026713
6793,0.024999999999999994
8182,0.024982656952473908
13634,0.024961028814965893
8805,0.024956709924231088
6565,0.02492223931396134
6767,0.02491364395612199
2171,0.02486439264567568
16279,0.024845199749997663
12083,0.02482605123096805
10934,0.024749897520167742
3597,0.02463696964200595
13291,0.024618298195866545
16035,0.024601736943944526
1289,0.024544034683690798
6586,0.02452762275628982
14894,0.02452762275628982
5521,0.02450715406979359
11972,0.02450715406979359
12041,0.02447858380802162
10402,0.024307240686232447
2811,0.024253562503633298
10481,0.024253562503633298
12372,0.024182541670333717
14275,0.024182541670333717
15501,0.024164883733207076
6544,0.024094636829546743
11148,0.024042351841717248
6683,0.024011528301041096
13189,0.024007683688367178
14364,0.023990405756162684
3343,0.023981435961206426
4267,0.023973165074269203
12044,0.023942606534028663
15649,0.02392166519722859
9447,0.023853512166434804
9637,0.023735633163877064
10132,0.023718935565494
15869,0.02363597296235327
7703,0.02360303082374915
11579,0.023586611322058495
11460,0.02351542059010959
11461,0.023469034782778155
5592,0.023452445246437012
12654,0.02337622911060922
5228,0.023364262778056165
6272,0.023326710639573558
9797,0.023312620206007842
5460,0.023284515771189986
10542,0.023249527748763855
988,0.023218173010628604
15774,0.023186944788008416
16463,0.02318694478800841
8792,0.023151963206929308
313,0.02309401076758503
16124,0.023090590192765468
15973,0.023063280200722125
7132,0.02304796084984503
11312,0.023029278589721248
11878,0.022995426919812597
16398,0.02292649512490343
1935,0.022877695325547336
12169,0.02282177322938192
16585,0.02282177322938192
14442,0.022795404909508682
13053,0.022792115291927588
13253,0.022792115291927588
9519,0.02275602324190149
788,0.022729474164669743
12479,0.022718473369882593
11792,0.022697331581144238
3000,0.022689215826037595
1572,0.022681919084949705
1593,0.022645540682891912
12621,0.022645540682891912
10981,0.022568514811147515
10952,0.02254460494659911
11908,0.022530295452966646
2583,0.022501758018520474
9348,0.022485950669875843
4721,0.022473328748774737
5120,0.022360679774997897
6051,0.022360679774997897
8661,0.022360679774997897
13740,0.022360679774997897
6691,0.022360679774997894
750,0.022318871050779426
7384,0.02229112850301411
12236,0.02229112850301411
15436,0.022277295967705647
12217,0.02227422556648264
4359,0.02224970797449924
4445,0.02224970797449924
12473,0.02224970797449924
13839,0.022225271165396642
11985,0.02220851748936015
1245,0.022194838080923766
11010,0.022181183919015694
12499,0.022181183919015694
10040,0.022167554926073633
9462,0.022140372138502378
7877,0.022126818190407183
11303,0.022099784804393195
8636,0.022086305214969307
8389,0.022042666298897028
6436,0.022032632461961583
10467,0.022032632461961583
12958,0.021979349113192898
10212,0.021976031725940863
11621,0.021961673719008597
7284,0.021920596404215315
2425,0.02186086119279843
8114,0.02186086119279843
13608,0.02186086119279843
12481,0.0218088114494371
16618,0.021782925610700887
11943,0.021744269101781406
4573,0.021673223139455043
13612,0.021650635094610963
11057,0.021616885058355847
5899,0.021588880272587842
12063,0.02156655464068768
9398,0.021555417766905696
11997,0.021541520906608186
10300,0.02152903668596726
3298,0.021527650889777355
10568,0.021491713855208944
12093,0.021491713855208944
858,0.021488956916726018
8500,0.02147931598059475
9330,0.02143951274734848
8523,0.021423107047141624
6843,0.021417646843905968
6925,0.02132007163556104
9449,0.02132007163556104
2671,0.021286836897295047
7765,0.02127178149057585
11665,0.02127178149057585
16487,0.021235778449553284
10766,0.021223817998900444
10787,0.021213203435596423
5712,0.021176177494381335
9323,0.021176177494381335
10470,0.021128856368212913
8532,0.02110531445965636
10286,0.021081851067789193
4632,0.02106106028258579
15755,0.021046802247095635
3849,0.021035158095583564
15815,0.021011927654376678
2071,0.020965696734438363
11766,0.020947800276431363
12932,0.020942695414584774
14006,0.020942695414584774
2277,0.02093249687713335
5420,0.020896918976428643
14028,0.020851441405707473
15541,0.020851441405707473
12190,0.02082881368183567
12294,0.02082881368183567
10831,0.020806259464411975
9030,0.02076136996343499
4276,0.020672455764868074
5630,0.020672455764868074
978,0.020661421627031055
11090,0.020623549957619863
10362,0.020606514749131086
3965,0.020599226856861018
11003,0.020599226856861018
9391,0.020570152421965797
16682,0.020541200750444025
434,0.020498001542269693
1582,0.02047888918236345
11857,0.020455073743230655
8134,0.02041241452319315
14568,0.02037002109316776
1303,0.02033839879038597
9356,0.020337230420499012
4729,0.020333142711013958
3877,0.020327890704543543
14190,0.020327890704543543
4360,0.020286020648339485
8088,0.020286020648339485
4782,0.020254787341673332
11694,0.0202444082544729
2479,0.020241022618818407
4931,0.020234045106491818
14873,0.020234045106491818
13159,0.020213366465314055
12660,0.02020305089104421
6033,0.020172198670104474
2143,0.020121090914638342
8056,0.02008048322256247
16524,0.02008048322256247
6177,0.020040120401405057
707,0.020022259327979994
10950,0.020010007506255475
8844,0.019986679985202448
11247,0.019969669136875395
15673,0.019920476822239894
984,0.01992047682223989
4926,0.01990293346628532
8212,0.019881069312188603
4472,0.019872343804060548
16002,0.019773892955605523
16091,0.01976423537605237
2957,0.019735347318649628
4648,0.01972574607881179
12324,0.019721483356756872
7010,0.019708711752595958
10951,0.019687480773953943
11522,0.019687480773953943
14154,0.019687480773953943
12488,0.019668431441216497
13469,0.01965787234267203
4572,0.01964943729729648
1545,0.019641013100854723
3734,0.019611613513818404
16802,0.019611613513818404
5639,0.01957400731715678
3103,0.01955261495304174
11840,0.019536616629114087
11462,0.019527302389428968
5029,0.019508713806073157
7930,0.019499439399175793
3591,0.01949017820682287
9741,0.019478876871681403
12200,0.01947169534044942
14791,0.01946247360403807
4323,0.019444069369563385
6675,0.0194379462173506
5924,0.019401328389760518
11558,0.01928074718199247
8660,0.01927278815288885
8657,0.01925392489145192
15461,0.01925392489145192
2982,0.019245008972987525
13866,0.019245008972987525
4866,0.019227214231343204
13140,0.019227214231343204
7293,0.019209468759882463
710,0.01917412472118426
8628,0.01917412472118426
13081,0.01916531915253563
1576,0.019150670125590085
5440,0.019138975058773818
15471,0.019104017997521754
3756,0.019034674690672024
16924,0.0190088649504067
9065,0.019000285006412657
9150,0.019000285006412657
16484,0.019000285006412657
3632,0.018983159915049976
12274,0.018974614715465504
1327,0.018966081045272042
7542,0.018966081045272042
15435,0.018966081045272042
16741,0.018966081045272042
7030,0.018932061141568823
11543,0.018932061141568823
4076,0.01891511969643836
15971,0.01889822365046136
6739,0.018856180831641266
4012,0.018839442097022485
14232,0.018839442097022485
12363,0.0187812056606337
4771,0.01876099599351677
13169,0.018731716231633874
1774,0.018703027446911637
9243,0.018698939800169144
4350,0.018674470075662128
10339,0.018666334823663935
12238,0.018650096164806274
3909,0.018633899812498248
11401,0.018633899812498248
13868,0.018633899812498248
14604,0.018633899812498248
12219,0.018601633295108114
10551,0.0185216946644159
13728,0.0185216946644159
7997,0.018505830254940132
9498,0.018505830254940132
16465,0.01846634689386163
7376,0.0184323316315957
7013,0.018428853505018532
3716,0.01841149235796647
10054,0.018380365552345193
13372,0.018380365552345193
5340,0.018349396085439344
9505,0.018349396085439344
9748,0.018349396085439344
11098,0.018349396085439344
13317,0.018349396085439344
1164,0.01834253521547229
1413,0.018310903498290895
13089,0.01825932069515142
8099,0.018247284017871176
11771,0.01823463951214798
577,0.01822706541441223
4032,0.01822706541441223
9430,0.01822706541441223
9801,0.01822706541441223
10581,0.018196863131170974
9614,0.01818181818181818
12163,0.01816681048781899
13716,0.01813690625275029
12767,0.018114574736479767
3555,0.018107149208503707
10646,0.018107149208503707
1691,0.018077538151554683
5602,0.018077538151554683
16473,0.018077538151554683
12712,0.018070158058105024
244,0.01804807189211084
2770,0.01804807189211084
10886,0.01804807189211084
5434,0.018018749253911177
12670,0.018018749253911177
12784,0.018018749253911177
14088,0.018018749253911177
9393,0.018015499997865662
4300,0.01798956907402886
7546,0.01798956907402886
9760,0.01798956907402886
11037,0.01798956907402886
4547,0.0179798738057019
7657,0.017960530202677488
12067,0.017953292430792744
11830,0.017938843098527734
9749,0.017931631503020816
14810,0.017931631503020816
8159,0.017902871850985817
4502,0.017895703533641005
11577,0.017895703533641005
8458,0.01787425013507906
11900,0.017845765256206243
14539,0.017845765256206243
11688,0.017817416127494955
10278,0.017810349930061593
12020,0.017792721152179298
218,0.0177892016741205
10973,0.0177892016741205
13797,0.01777514461805397
7848,0.017705355794912777
3539,0.01769611259104872
7664,0.017663875013688813
13118,0.017636382584553453
4221,0.017622684421256033
10351,0.017622684421256033
12918,0.017622684421256033
15332,0.017622684421256033
4331,0.01761584729804186
6920,0.017595383576944672
13155,0.017588578168228713
5360,0.017547910881055142
5075,0.017541160386140585
9234,0.017487435419566724
11773,0.017487435419566724
12151,0.017460757394239454
15589,0.017434201093860166
5339,0.017407765595569783
5809,0.017407765595569783
15596,0.017381449986274954
10980,0.017366881674280844
1406,0.01735525336251558
8106,0.01735525336251558
4290,0.0173421993904824
1861,0.017316179571791195
10686,0.01731185431143353
5780,0.017303213505149566
13206,0.017283818901439995
8019,0.017274503988932953
12426,0.01726448936819622
16499,0.017251638983558856
5493,0.017251638983558852
15991,0.017238817250844786
6381,0.01723241709571392
15847,0.017219638141716367
9739,0.017194165290282743
4883,0.017149858514250885
2501,0.017144256731147254
6682,0.017137262215442182
300,0.0171309744653808
10985,0.01712469363126854
6433,0.017099639201419235
16251,0.017074694419062765
16672,0.017049858486761837
8261,0.017025130615174973
8595,0.017025130615174973
13328,0.017025130615174973
14359,0.017025130615174973
1714,0.016988239714587516
7817,0.016975995936626097
1183,0.016957679805484425
15508,0.016951587590520255
16230,0.016951587590520255
14049,0.016933350266692068
13551,0.016915171678234565
4250,0.01690308509457033
12830,0.01690308509457033
15690,0.01690308509457033
12090,0.016878989451394443
3856,0.016860985190855677
7140,0.016860985190855677
7673,0.01685499656158105
11113,0.016801384491125455
14928,0.01678362716593378
8078,0.016773130837723946
6601,0.016736548175114458
4607,0.016701497773972333
6895,0.016689863152028125
10297,0.016684054951694928
4668,0.016666666666666663
5910,0.016660882641968217
7429,0.01664356663246515
4620,0.016603371656957175
13713,0.016597653257732305
8004,0.016580533445793563
2720,0.016574838603294898
15404,0.016574838603294898
6956,0.016529490122682153
9357,0.01650945436971512
16207,0.016484511834894675
5208,0.016473324516446338
9862,0.016462159944159827
3317,0.016439898730535727
13332,0.01641772758257796
4180,0.016407902490385887
3721,0.016395645894598822
8441,0.01639013938028916
1235,0.016373653066597823
9933,0.016373653066597823
10975,0.016362689789127197
4247,0.016351748504193214
4325,0.016351748504193214
12191,0.016351748504193214
3167,0.016346892751003983
9647,0.01633537765226222
11422,0.016313626141079878
3545,0.016308201826336056
15805,0.016308201826336053
4244,0.016288959103615098
4155,0.016284159056626064
15654,0.016265001215808886
2265,0.0162435292576479
13014,0.016222142113076255
3705,0.01620083922520836
15905,0.01620083922520836
11450,0.01619552660357832
8009,0.016179620042264337
4226,0.016174328261242252
13363,0.016174328261242252
8498,0.016158484017509977
1600,0.016074760739013736
9600,0.016064386578049976
5191,0.01605403247669839
2299,0.016033384194871644
5627,0.016033384194871644
9017,0.016033384194871644
14763,0.016033384194871644
10407,0.01599232552518003
11928,0.015956656760466953
1483,0.015951580680567408
4850,0.0159111456835146
7979,0.0159111456835146
11967,0.015906112899683647
92,0.015871016626723793
11643,0.01585604632001865
9967,0.015851065623706032
5185,0.015841118295695487
9969,0.01583118967153259
8034,0.015811388300841896
9385,0.015811388300841896
10090,0.015811388300841896
13818,0.015791661046371634
11236,0.015752427045264396
14248,0.015732919388188816
14859,0.015732919388188816
1993,0.01569412051435861
8634,0.01569412051435861
14557,0.01569412051435861
8236,0.015670016490742282
970,0.015659872529156415
14616,0.01565560727712874
5059,0.015650813031946
9106,0.015617376188860606
10705,0.015617376188860606
7554,0.015523010514126658
4156,0.015504341823651058
4778,0.015504341823651058
6286,0.015504341823651058
2218,0.015495032701332583
11155,0.015490384423831459
249,0.015488061853247324
8528,0.015485740327062772
16955,0.015485740327062772
811,0.015467205622243648
4118,0.015467205622243648
7371,0.015467205622243648
12124,0.015453348185725116
7017,0.015430334996209192
4307,0.015375520133814748
6320,0.015375520133814748
12934,0.015375520133814748
16603,0.015339299776947406
9108,0.01532128532589739
12386,0.01532128532589739
6578,0.015319287635644956
3091,0.015303334194570998
11987,0.015303334194570998
2790,0.015280983760276845
1956,0.01526762041381148
5361,0.015254292065209183
13851,0.015236575111419992
5325,0.01522773975253762
10303,0.015215924433378644
15558,0.01521451548625461
15588,0.01521451548625461
12805,0.015201325613392751
4549,0.015179418517972906
2935,0.015166319635753659
15951,0.015161960871578069
926,0.015153254605645388
4650,0.015148907093117052
11199,0.015144563320384564
11088,0.015131554387429491
15860,0.015127225520401287
6880,0.01512290036648289
11633,0.015109947130387486
1816,0.015100373571084878
5089,0.015084140199287572
10914,0.015079375632947641
6605,0.015075567228888179
7031,0.015075567228888179
10381,0.015075567228888179
11103,0.015041420939904671
8564,0.015022550751895626
4735,0.015011732500816029
4841,0.014990633779917228
116,0.014986424701137105
11960,0.014973818705886995
12748,0.014973818705886995
13671,0.014957060089885258
13029,0.014952879220456303
16363,0.014944527988740675
1974,0.01494035761667992
3781,0.01494035761667992
10443,0.014927405418652137
7784,0.01492371097349751
9273,0.014874102932718238
1175,0.014861778028295983
13376,0.014857676530210895
5578,0.01485357842600104
3163,0.014824986333222023
8126,0.014824986333222023
13492,0.014824986333222023
8172,0.014819558917212485
7276,0.014808721943977308
12210,0.014808721943977308
5535,0.014792510968188684
13465,0.014776353114138541
7830,0.01476024809233492
6375,0.014742415238061801
5153,0.014728195398497141
9871,0.014716229360991416
11475,0.014680505487867587
12278,0.014680505487867587
12708,0.014664711502135329
10817,0.014648968382726191
13113,0.014648968382726191
4654,0.014633275857190481
5090,0.014633275857190481
3193,0.014617633655117153
15825,0.014617633655117153
11714,0.014602041508114227
13185,0.014602041508114227
8244,0.014590380086175754
782,0.014586499149789454
10603,0.014574874895731855
6651,0.014571006315731199
5538,0.014524822344353169
4790,0.014504436618735954
2042,0.014499353584895352
188,0.014482870557696101
894,0.014471492105848431
3608,0.014463921353509292
14534,0.014463921353509292
4897,0.014448815426303361
9496,0.014448815426303361
10711,0.01441874501821181
11095,0.014403780047891935
12027,0.014403780047891935
5901,0.014388861576723854
13668,0.014388861576723854
13731,0.014382246007833136
10895,0.014373989364401724
12001,0.014373989364401724
7658,0.01435916317235476
8964,0.01435916317235476
13603,0.01435916317235476
11854,0.014344382763731171
10323,0.01430031389533504
16039,0.014285714285714285
950,0.014271159300492749
8919,0.014271159300492749
16049,0.014271159300492749
9377,0.014227759830611805
15872,0.014213381090374027
4983,0.014206208048741122
9307,0.01419904585617662
9618,0.01419904585617662
2622,0.014192688548557222
3429,0.014189513095212061
5810,0.01418475390906605
11542,0.01418475390906605
12114,0.014170505031628393
9593,0.014166949516572646
3506,0.014156299007975439
7776,0.014156299007975439
13350,0.01414213562373095
13371,0.014128014666017074
4548,0.014113935923440919
2908,0.014110422809279852
8317,0.014099899186081228
11352,0.014099899186081228
1434,0.014085904245475275
8057,0.014085904245475275
11496,0.01408241201677515
6030,0.014078922384205958
14229,0.014071950894605835
8898,0.01405803892788833
15874,0.014051098399729978
1417,0.014044168141158105
3574,0.014030338331657843
12703,0.014009670009611714
4187,0.014002800840280097
14303,0.013989092759813321
2585,0.013975424859373685
4239,0.013975424859373685
4495,0.013975424859373685
6594,0.013975424859373685
12516,0.013975424859373685
10043,0.013967848870927661
2349,0.013934660285832354
9126,0.013921151159742613
13583,0.013921151159742613
3616,0.013914411313712254
2275,0.013894250359418207
13305,0.013894250359418207
16215,0.013894250359418207
4663,0.013874176787135623
7663,0.013867504905630728
10201,0.013867504905630728
13481,0.013867504905630728
2043,0.013860842640098181
2421,0.01384091330895666
10447,0.01382767474704745
10948,0.01381447409988844
5967,0.013788185828493343
4449,0.013775097846589398
5457,0.013742540254750815
2329,0.013732817904574013
9830,0.013697345026974844
12367,0.013697345026974844
12368,0.013697345026974844
980,0.013687362057749355
3778,0.013684513787599332
5058,0.013684513787599332
7825,0.013684513787599332
15920,0.013678111675535445
5778,0.013665334361513128
177,0.013646235352373378
12280,0.013646235352373378
14864,0.013646235352373378
16645,0.013633547078730296
4940,0.01362089413207989
5657,0.01362089413207989
7879,0.01362089413207989
10655,0.01362089413207989
5088,0.013618087147169696
5241,0.013608276348795433
7977,0.013608276348795433
2207,0.013576189538444888
15709,0.013570632358703896
4606,0.013533299049019168
10605,0.013533299049019168
10647,0.013533299049019168
8482,0.013520922915612866
9388,0.013520922915612866
10957,0.013520922915612866
13425,0.013520922915612866
4398,0.013508580673957478
4436,0.013508580673957478
8446,0.013508580673957478
10632,0.013508580673957478
8187,0.0134962721696486
11163,0.013483997249264839
3713,0.013478637493183305
14352,0.013470397652008116
5555,0.013459547551454138
9494,0.013459547551454138
507,0.013447372472027635
10320,0.013435230372511476
7988,0.013429171643737758
4212,0.013416407864998736
6336,0.013414060609758893
15873,0.013408030463079817
3926,0.01339900047184581
10193,0.01339900047184581
13402,0.01339900047184581
6668,0.013386988815041648
14784,0.013375009404306791
8980,0.013360080267603372
10784,0.013351146745863818
14387,0.013351146745863818
11822,0.01334223112099919
5048,0.013339263212805203
7369,0.013339263212805203
13856,0.013339263212805203
10241,0.013333333333333334
8971,0.01332741135510058
12528,0.01332741135510058
12901,0.01332741135510058
5705,0.013324453323468299
10466,0.013315591032282685
17,0.013309692652798466
6252,0.013303802104754785
10624,0.013303802104754785
14019,0.013303802104754785
16372,0.013292044433783767
13066,0.01328031788149326
2152,0.013274466231999437
274,0.013268622310856881
9551,0.013268622310856881
1928,0.013265703243103846
4885,0.013256957585691464
1281,0.013245323570650436
6374,0.013245323570650436
9884,0.013233720131217205
9378,0.013222147133698627
15812,0.013222147133698627
8227,0.013210604445218542
6994,0.013199091933711365
7647,0.013199091933711365
5859,0.013164734152397186
14070,0.013144815598015499
147,0.013141977464419204
8027,0.013141977464419204
9804,0.013130643285972255
4638,0.01311933838220964
4665,0.013108062627326908
10869,0.013108062627326908
16125,0.01310524822844802
13279,0.013099624864864321
12766,0.013096815896275179
16509,0.013096815896275179
214,0.01308559806475534
13497,0.01308559806475534
8253,0.013074409009212268
11000,0.013074409009212268
4578,0.013068825234023066
6054,0.013057679112392695
4490,0.013052116735521604
15281,0.013029938101426072
8036,0.013018891098082387
6570,0.012999626266117194
4368,0.01299688112275091
10939,0.012985917914454269
2701,0.012974982402692048
8923,0.012974982402692048
10547,0.012974982402692048
13569,0.012942340885816991
